participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,left_arm_entropy,right_arm_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD
20,36,OSS nederland,Woman / Vrouw,Nederlands,,Engels (basiskennis),2.0,82.0,Right-handed / Rechtshandig,koud_g_ch1_g20_compr.mp4,ch1g20,20.0,1.0,koud,koud_g_ch1,nijmegen,0.1725567036919097,0.19150195405067733,0.0,0.0,0.0,0.23060649742254538,3.3412245157922866,2.9905160800408126,1.3102444730184875,1541.1611783904327,1755.2846793485019,0.0,0.0,6.0,5.0,0.0,0.0,0.00018357040600869949,0.0001631262952308291,0.0,0.0,-1.6806168927944908e-07,-8.321607143172204e-10,0.0,0.0,0.00025498267291874775,0.00020153397361726767,0.0,0.0,0.0,0.0
54,26.0,Berlin ,Non-binary / Nicht-binär,German ,1.0,Englisch (Basic) ,2.0,70.0,Right-handed / Rechtshänder*in,leise_g_ch3_g14_compr.mp4,ch3g14,14.0,3.0,leise,leise_g_ch3,lndw,0.0,0.16597091686674356,0.004362216186693515,0.0035104763056718873,0.0,0.06283807018997555,0.0,2.993211855674109,1.4115451067697156,0.0,0.0,697.924613000645,0.0,0.0,2.0,4.0,2.0,0.0002589058230120271,2.938455686562853e-05,1.1162423468118221e-05,8.952985322771487e-06,-1.6906491125591155e-06,-5.58143995737615e-08,3.016314878055919e-08,9.680371180850434e-08,0.0003152991297237515,2.418013086637491e-05,8.418273332274084e-06,5.293155943014995e-06,2.025458619333633e-05,2.1120357203443556e-06
19,54,Nederland,Man / Man,Nederlands,,"Engels, Duits",3.0,41.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g19_compr.mp4,ch1g19,19.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.1310774050151626,0.13991412655511745,0.035207797811602,0.022399743273000663,0.0,0.18463095793879758,5.7702087339760215,5.667968847548144,2.7040937227739077,364.15446046201725,335.01152848462175,405.90738163912545,341.64310646237726,23.0,24.0,25.0,28.0,0.00022478233892057954,0.0002578692442415809,4.166094886046325e-05,6.835861624548629e-05,-2.104999419483092e-08,-1.551563081170164e-08,3.224028534780117e-08,-1.6785464553355606e-08,0.000105255768872338,0.00011555557620813829,2.397402195714083e-05,4.184464206555204e-05,7.946135157552815e-06,1.0675364100988805e-05
6,24.0,China,Woman / Weiblich,Chinese,1.0,"English - fluent, German - basic knowledge ",3.0,71.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,langsam,langsam_g_ch1,lndw,0.10670094330381544,0.11106427083114975,0.017731404359404818,0.020619846818505833,0.0,0.1145099089798187,5.315859502897423,5.346009735858998,2.741103044920681,741.6966286082809,599.6249210245412,275.88745692562526,228.99673834541645,11.0,12.0,11.0,16.0,9.721428125053453e-05,0.0001367775248012116,2.8926989468201154e-05,2.546689755220982e-05,4.145602417787148e-07,1.763116026078936e-07,-2.9469791392828216e-09,-1.3829165856232325e-08,6.673441392603756e-05,9.810020898515684e-05,1.597432345856043e-05,1.6468392471904377e-05,5.180565244813816e-06,7.948928130650849e-06
11,25.0,Kolumbien,Woman / Weiblich,Spanisch,1.0,"English (fluent), german (fluent), italian (basic knowledge)",4.0,76.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g11_compr.mp4,ch1g11,11.0,1.0,langsam,langsam_g_ch1,lndw,0.0,0.0,0.027977824605644085,0.02835439664880144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.2218540408977,438.3262325241416,0.0,0.0,18.0,20.0,0.0,0.0,4.0684932958946215e-05,4.1177688752907805e-05,0.0,0.0,2.4690170839987863e-08,4.701544342260739e-08,0.0,0.0,2.3579194155518264e-05,2.3152483686127573e-05,3.0066034642371354e-06,5.254141002199084e-06
18,38,Stuttgart,Woman / Vrouw,German,,,,38.0,Right-handed / Rechtshandig,onweer_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,onweer,onweer_g_ch1,nijmegen,0.2251875186386772,0.2504290512536386,0.02457902630609698,0.013959988850376213,0.0,0.24747851826244768,4.964561050522063,4.74851399967122,2.6542367804982545,591.0648347591753,284.5561846494005,0.0,290.69945448780237,5.0,5.0,2.0,4.0,0.0003019609062944743,0.000312438213588668,4.203417033775191e-05,7.663116891357329e-05,-3.5152559493216206e-07,3.388738377330072e-07,-4.234512968885823e-07,-2.7356082052183464e-07,0.00023231444696963945,0.00023850294427533853,1.5540770248667494e-05,4.397720217295725e-05,1.909357921041357e-05,1.7964787195372864e-05
38,9.0,Berlin,Woman / Weiblich,Deutsch,1.0,English basic,2.0,48.0,Left-handed / Linkshänder*in,lndw_lndw_rennen_g_ch2_g18_compr.mp4,ch2g18,18.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.1039028719748242,0.08748579334118076,0.02495505187586467,0.015702994181701124,0.0,0.09509808635396655,5.556506514104774,5.194031680714955,2.7046038277589775,318.23953300510686,545.0375878985037,119.78935593748888,124.35776054476737,12.0,9.0,15.0,15.0,0.00023904243360639771,0.00023102355389600533,7.71944512492246e-05,7.988102432617945e-05,-6.263878327082751e-07,-2.2877548051386678e-07,2.3491301623785404e-07,-2.2278140341766314e-08,0.00016473441797504193,0.00015145375873547098,3.909831181654432e-05,3.6585492539347676e-05,3.014842892472875e-05,2.9772557389944403e-05
41,29.0,Salzgitter,Woman / Weiblich,Deutsch,1.0,"English (fluent), Spanish (good)",3.0,50.0,Right-handed / Rechtshänder*in,leise_g_ch3_g1_compr.mp4,ch3g1,1.0,3.0,leise,leise_g_ch3,lndw,0.0,0.1482266573737169,0.0,0.0,0.0,0.03505531450822569,0.0,4.580573776222295,2.325514931697754,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0002503929443761969,7.012692225194736e-05,0.0,0.0,1.376541904982655e-07,-2.3830772027028314e-07,0.0,0.0,0.00022615485827334866,4.523052967012246e-05,0.0,0.0,0.0,0.0
57,50.0,Deutschland ,Woman / Weiblich,Deutsch ,1.0,Englisch (fließend),2.0,30.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g17_compr.mp4,ch3g17,17.0,3.0,kalt,kalt_g_ch3,lndw,0.14188928958337177,0.1442932873264509,0.008147334121135174,0.006381989856720525,0.0,0.21204314574107763,3.2541396571798615,2.563329812155329,1.230710160559747,1649.999999999995,1749.999999999994,159.18387535438202,49.06533814626584,3.0,3.0,7.0,4.0,0.000203738086704598,0.00019372391069256279,1.243766704869088e-05,1.2414607209655729e-05,-8.892667065095489e-07,-1.684808989371399e-06,-2.7634443048828204e-08,-5.086173357429533e-08,0.00029662177057522473,0.0002599889636190624,1.1323781829731338e-05,7.603385315545823e-06,2.4713115389990063e-05,2.3427310097013888e-05
49,50.0,Düsseldorf ,Man / Männlich,Deutsch,1.0,"English (fluent), French (Grundkenntnisse)",3.0,80.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g9_compr.mp4,ch3g9,9.0,3.0,langsam,langsam_g_ch3,lndw,0.182946598314515,0.13319161059607487,0.05803784375427069,0.040443002274920446,0.0,0.20270640257261538,5.16025284143692,5.608183375722902,2.7762278050324154,712.3638086846656,406.5141723123704,430.14978212645536,557.3785928875541,14.0,28.0,18.0,18.0,0.00012008575255035318,0.0001581814868595916,5.25053051335266e-05,5.986020678415659e-05,-5.54330189550382e-09,3.880004609613532e-08,-1.403302614268809e-08,4.767049466017937e-08,7.22481981062688e-05,9.876736922076742e-05,3.541555879297386e-05,3.6964107415446296e-05,8.185213460243298e-06,6.668716576285787e-06
50,62.0,Deutschland ,Man / Männlich,deutsch ,1.0,Englisch ,2.0,75.0,Right-handed / Rechtshänder*in,leise_g_ch3_g10_compr.mp4,ch3g10,10.0,3.0,leise,leise_g_ch3,lndw,0.0,0.14507469337321885,0.0,0.0,0.0,0.08398845154980986,0.0,2.4947311334263973,0.8514055400909082,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0001254172646542776,1.4717436297336158e-05,0.0,0.0,4.152677747938703e-07,4.013516251319547e-07,0.0,0.0,0.00020686428475821594,2.4328116035405962e-05,0.0,0.0,0.0,0.0
8,33,Nijmegen,Man / Man,Nederlands,,"English fluent, german basic, spanish basic, french basic",5.0,39.0,Right-handed / Rechtshandig,langzaam_g_ch1_g8_compr.mp4,ch1g8,8.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.069129524308848,0.07637560016693894,0.015970734768361583,0.02068251300165675,0.0,0.05697514769180425,5.59729900248267,5.550593072535303,2.843089967552128,373.52886036263584,171.72329163187996,343.76533154843275,319.3786835157071,8.0,6.0,8.0,10.0,0.00012899997241383527,0.00013079186798907274,3.6564113430371315e-05,3.625474571734243e-05,-9.852914613400263e-08,-7.072139828501643e-08,-4.547512221830279e-08,-5.401898765484504e-08,8.254321984837213e-05,7.521788613874683e-05,2.2379227051621252e-05,2.1019123100508658e-05,8.787646330088227e-06,8.877321654966071e-06
26,52,Wouw,Woman / Vrouw,Nederlands,,,1.0,83.0,Right-handed / Rechtshandig,koud_g_ch2_g6_compr.mp4,ch2g6,6.0,2.0,koud,koud_g_ch2,nijmegen,0.08078904129195683,0.06625414921021835,0.019929234354408444,0.008977081646021163,0.0,0.06717963538942802,4.797662960694988,4.258457575708908,1.9164648304877432,515.7922708481251,1462.2889211400402,258.4378522136219,191.8798659884074,9.0,6.0,10.0,14.0,8.994504615828693e-05,9.597567653424523e-05,2.085577499980389e-05,5.171786387767078e-05,-8.026831526582797e-08,-1.1018299525347896e-07,-8.963270610972864e-08,-2.179378268295349e-09,9.10729144286855e-05,9.836272425063396e-05,1.0325734721325699e-05,2.737762177654829e-05,7.206016145351222e-06,1.004923839917094e-05
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.06203603334951514,0.07080462500339021,0.018804041535666914,0.021020437838536674,0.0551124596274806,0.042606890496799485,4.388862346140627,4.9121641384484445,2.495016507679554,112.6285274039626,124.42576434699153,317.03255648794055,194.30054198916912,7.0,9.0,12.0,13.0,0.00018343913376208475,0.00013978587253279947,5.3310909144449546e-05,7.003610873081514e-05,-3.538844151177873e-07,1.6804495815264804e-07,2.731166773196093e-07,3.4310649340262593e-07,0.000166952025404115,0.00014032887886888932,2.952004549502452e-05,3.725631475492404e-05,2.328877089998918e-05,2.2425888612901072e-05
28,80.0,chemnitz,Woman / Weiblich,Deutsch ,1.0,Keine ,1.0,80.0,Right-handed / Rechtshänder*in,leise_g_ch2_g8_compr.mp4,ch2g8,8.0,2.0,leise,leise_g_ch2,lndw,0.0,0.06696488813645095,0.0,0.0,0.0,0.010983849570651199,0.0,3.9915479457080814,2.310454723265464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0001358907150265398,0.0001407592458197122,0.0,0.0,-1.8833325004534057e-06,4.2583433647705495e-08,0.0,0.0,0.0001402488640845098,0.0001158937301029966,0.0,0.0,0.0,0.0
1,26.0,Osnabrück ,Woman / Weiblich,German,1.0,"Englisch (fluent), Spanish (basic)",3.0,40.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,langsam,langsam_g_ch1,lndw,0.0649679340589814,0.06416795043227416,0.01002527879173917,0.008391401878486478,0.0,0.02438328953107416,4.582762696564091,5.786522797545793,2.778851170425802,0.0,152.0119695579548,147.01242913776946,119.47542181232856,2.0,5.0,7.0,8.0,0.00019197744954154935,0.00013636509220088462,2.008055034547901e-05,2.7526013950155074e-05,8.115245853979786e-09,-5.248222054094838e-08,4.0471486602446924e-08,-5.189037835910409e-09,0.00011503588108201872,0.00012461349382870084,9.875326380988855e-06,9.44018745936566e-06,1.7073738922015142e-05,1.2224128772125874e-05
16,27.0,Deutschland,Man / Männlich,Deutsch ,1.0,English,2.0,30.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g16_compr.mp4,ch1g16,16.0,1.0,langsam,langsam_g_ch1,lndw,0.10802485877961593,0.07845565012435766,0.044874579320030396,0.042715292100939876,0.02103987857658038,0.10017009078003329,5.285479767105953,5.0939911051696924,2.335596640970055,1124.0428026646562,688.4692433143877,514.3256708464177,349.454601512874,9.0,12.0,15.0,16.0,7.824343983321673e-05,9.123585345737558e-05,3.712403184585168e-05,4.269545220451731e-05,-8.672825206298489e-08,-1.4734686980874508e-08,1.2904297502237197e-08,1.1084432164162158e-09,4.998886713129983e-05,6.348138835598359e-05,2.32511441300437e-05,1.8689476308457147e-05,3.4765481367522946e-06,4.514118044605029e-06
47,23.0,Freudenstadt ,Woman / Weiblich,Deutsch,1.0,"Englisch (fließend), Spanisch (Grundkenntnisse)",3.0,62.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g7_compr.mp4,ch3g7,7.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.14601051036606671,0.09924808766000434,0.015047092696511753,0.014766228511039467,0.0,0.07693148075032111,5.5091547192378805,5.759576354773744,2.9157638137111137,62.17888027238326,119.73277537917502,221.0831919838702,142.0938564358713,8.0,9.0,11.0,14.0,0.00032754218134682645,0.0003217096812880695,4.250287105973291e-05,5.173357977525118e-05,-4.1463370306887933e-07,-3.629869916290529e-09,-3.46399861385304e-10,2.5657362553051487e-08,0.0001808006395410721,0.00022103034045414525,2.5809629646472415e-05,3.279937126587766e-05,3.5713736838196295e-05,3.5629448919400264e-05
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,leise_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,leise,leise_g_ch3,lndw,0.26494065538798045,0.13218055460991981,0.0,0.0,0.0,0.16391397544560124,2.8067046900594335,4.114297437803515,1.9543594160083335,1183.0072581516545,788.2892870006685,0.0,0.0,4.0,6.0,0.0,0.0,9.91607182163262e-05,0.00013713192673277898,0.0,0.0,7.809522993271529e-08,3.7435948517462375e-08,0.0,0.0,0.00012030719235957832,0.00022435664840622142,0.0,0.0,0.0,0.0
50,62.0,Deutschland ,Man / Männlich,deutsch ,1.0,Englisch ,2.0,75.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g10_compr.mp4,ch3g10,10.0,3.0,kalt,kalt_g_ch3,lndw,0.20029954618632523,0.17615184197453376,0.0,0.0,0.014535554841496962,0.16437745168781093,3.9359814660345265,3.8619879423935206,1.8340073741575686,800.0000000000016,707.6467260497226,0.0,0.0,3.0,5.0,0.0,0.0,0.00030274387938291123,0.0003315681334883867,0.0,0.0,-3.054556445616358e-06,-2.0530237419376893e-06,0.0,0.0,0.00030533316332869955,0.00030955590631403336,0.0,0.0,0.0,0.0
9,58.0,Berlin ,Woman / Weiblich,Deutsch,1.0,No,1.0,50.0,Left-handed / Linkshänder*in,leise_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,leise,leise_g_ch1,lndw,0.1955027468364158,0.0,0.0,0.0,0.0,0.08210032263387909,2.833161894326694,0.0,1.3664032103849464,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.2612271765704393e-05,0.00017963417997396333,0.0,0.0,6.057792759383104e-09,3.7893085027399674e-08,0.0,0.0,1.3415755649596352e-05,0.00025701200919753877,0.0,0.0,0.0,0.0
8,24.0,Viersen,Woman / Weiblich,"Deutsch, Russisch, Komi, Englisch",4.0,Spanisch (gute Kenntnisse),5.0,54.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g8_compr.mp4,ch1g8,8.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.07934167750193752,0.07671447795798803,0.021357466434847195,0.015141243787272416,0.0,0.041044570149684934,5.6393431010332495,5.431588737941058,2.865364244568491,12.472191289245895,72.9133597133715,176.60825629192968,329.98316455371867,6.0,7.0,8.0,9.0,0.00020276355332150044,0.00031834427824111057,4.022844089718295e-05,6.867697225271092e-05,6.072560185977298e-07,2.0109257904090467e-07,3.553555467992961e-08,9.086780848098309e-08,0.0001462727282794143,0.00018440728764747356,2.4949379001454306e-05,3.464318799897845e-05,2.5813604171088235e-05,3.2701949442110026e-05
7,33,23/06/1990,Man / Man,Spanish,,English (fluent),2.0,81.0,Right-handed / Rechtshandig,koud_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,koud,koud_g_ch1,nijmegen,0.071333968073854,0.08249960317811905,0.0,0.0,0.0,0.05573533946085048,2.303876865716422,2.3255571737016734,1.1141631413003867,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.413926071514532e-05,7.120933235774225e-05,0.0,0.0,-3.7837823721686726e-08,-2.7083215721813866e-07,0.0,0.0,0.00012427088002215183,0.00013069866656778448,0.0,0.0,0.0,0.0
57,50.0,Deutschland ,Woman / Weiblich,Deutsch ,1.0,Englisch (fließend),2.0,30.0,Right-handed / Rechtshänder*in,leise_g_ch3_g17_compr.mp4,ch3g17,17.0,3.0,leise,leise_g_ch3,lndw,0.0,0.20836114043793813,0.0,0.0,0.0,0.09582900358672164,0.0,3.5908723572717673,1.598999000706271,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00022028365485248505,1.704218014188064e-05,0.0,0.0,-1.9808658305039698e-08,-8.666625706161786e-09,0.0,0.0,0.00025651230960259234,1.175222758626534e-05,0.0,0.0,0.0,0.0
27,13.0,Berlin ,Woman / Weiblich,"German, French",2.0,English Estonian. Esperanto,5.0,73.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,langsam,langsam_g_ch2,lndw,0.1806725961861068,0.1881999760896462,0.029879399000085717,0.02042869483644988,0.05147473132194369,0.23512369850709985,5.590264894148424,5.32112887278052,2.707806471056401,1083.4562986204878,763.6997521182532,477.4789116925599,389.2870977112424,8.0,10.0,9.0,11.0,0.0001824063541321351,0.00016860677821594765,2.4247006883269013e-05,2.5275582681490793e-05,4.669876660433888e-08,-1.1552922144896031e-07,-8.117747369571955e-09,-4.6000251842971635e-08,0.00010916170896492073,0.00010056377305786683,1.2036848424846354e-05,1.5357973826880492e-05,5.558761297505254e-06,7.236883413491821e-06
21,24,Italy,Man / Man,Italian,,"English (good knowledge), spanish (basic knowledge)",3.0,40.0,Right-handed / Rechtshandig,koud_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,koud,koud_g_ch2,nijmegen,0.09021317504422782,0.1404004434689289,0.0,0.0,0.0,0.12348942854248232,3.599270105611737,3.1115335479489543,1.4121951955877652,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.00017680588523959562,0.00012329523698083726,0.0,0.0,1.8190722980812954e-06,4.922280075597747e-07,0.0,0.0,0.00020923995784655962,0.00015619748538242534,0.0,0.0,0.0,0.0
3,67,Weesp,Woman / Vrouw,Nederland s,,Engels vloeiend Duits basis,3.0,80.0,Right-handed / Rechtshandig,koud_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,koud,koud_g_ch1,nijmegen,0.09211852780198693,0.07335852894005346,0.0,0.0,0.0,0.19399593764838094,5.094289780239345,5.483113846699901,2.68106619460754,161.55494421403583,192.64482703866494,0.0,0.0,11.0,12.0,0.0,0.0,0.0001758030346080013,0.00015487802054623743,0.0,0.0,-9.5963905006196e-07,-2.2019699053408346e-07,0.0,0.0,0.00011146393433828608,0.00011224774878971778,0.0,0.0,0.0,0.0
54,26.0,Berlin ,Non-binary / Nicht-binär,German ,1.0,Englisch (Basic) ,2.0,70.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g14_compr.mp4,ch3g14,14.0,3.0,kalt,kalt_g_ch3,lndw,0.19988516652830352,0.1665920867304768,0.0,0.0,0.0,0.1635584525858826,3.151987473233945,2.7575521904079894,1.28971353311411,1190.3158622197086,1308.3333333333312,0.0,0.0,4.0,3.0,0.0,0.0,0.00020118392033026004,0.00025861975199781756,0.0,0.0,-5.686712649433909e-07,-4.948127736776019e-07,0.0,0.0,0.0002625247421787188,0.0003084100981651776,0.0,0.0,0.0,0.0
43,41.0,Vienna ,Woman / Weiblich,English ,1.0,German (fluent) Spanish (fluent) French (intermidiate) mandarin Chinese (beginner),5.0,73.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g3_compr.mp4,ch3g3,3.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.15640077298091629,0.13718097179764516,0.02482716292652613,0.018157566519361266,0.0,0.11307307247182709,4.59085064360623,5.23339790928348,2.5342336006311728,34.31876713662278,194.8557158514983,59.99999999999935,51.594932280573886,6.0,9.0,6.0,7.0,0.000360358517532186,0.00042201722321298445,6.813535744829682e-05,8.025804305971292e-05,-2.159251864376561e-07,-3.81088257952277e-07,-6.516942567463439e-07,-9.144791177150931e-08,0.00019424391086105762,0.0003132942490588948,4.066425979541199e-05,5.887615438542933e-05,3.888340018557208e-05,4.898296643698117e-05
42,35.0,chisinau,Man / Männlich,"Deutsch, Russisch ",2.0,"englisch (fließend), spanisch (Grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,leise_g_ch3_g2_compr.mp4,ch3g2,2.0,3.0,leise,leise_g_ch3,lndw,0.0,0.1807807953323057,0.0,0.0,0.013796742859061118,0.0638904332633279,0.0,4.8874211143888875,2.427147815635808,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00043063993222362395,3.164489061293147e-05,0.0,0.0,-2.1450886109090806e-06,-1.7190287865014682e-07,0.0,0.0,0.0002984997095157181,1.3910066785857493e-05,0.0,0.0,0.0,0.0
12,25.0,"Hamburg, Germany",Man / Männlich,German,1.0,"English (fluent), Spanish (fluent), French (basic)",4.0,55.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,langsam,langsam_g_ch1,lndw,0.06152743729133406,0.035533388009923776,0.04033637044125293,0.030444176568140854,0.0,0.040856759453098426,5.2568924915433115,5.599444124239836,2.5887382648474766,483.6395913919839,525.5588656012984,682.02313417916,553.0574799939769,12.0,12.0,16.0,20.0,4.6521269386528015e-05,6.366679783875904e-05,3.581126818445522e-05,4.363368543214775e-05,9.076922138983023e-08,1.1199627529847127e-07,1.748400292111932e-08,1.8264224500495036e-08,2.5378863179135692e-05,4.464285320884854e-05,2.188921019940922e-05,3.105425615776415e-05,2.3474686738105603e-06,3.5342207686476087e-06
5,59.0,Berlin ,Man / Männlich,Deutsch,1.0,Englisch,2.0,66.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g5_compr.mp4,ch1g5,5.0,1.0,langsam,langsam_g_ch1,lndw,0.17457882081563567,0.14535184059189327,0.02143641090967917,0.026373963249874427,0.0,0.1603989183084109,5.504400284852812,5.080566662488177,2.743043050698477,824.052486192472,1003.3414680500945,277.6407683653493,445.8160199777661,17.0,10.0,29.0,20.0,0.00019313884096321221,0.00024174847551581123,3.290426706799502e-05,3.084418839871722e-05,1.1717341876235555e-07,8.230868532040937e-07,1.4865582373603586e-08,3.000741137226929e-08,0.00014470196466468985,0.00015113769620529025,1.5664542517776665e-05,1.2892807253735288e-05,1.1107139150566795e-05,1.200305245552679e-05
